node_id, twitternum, twitterhandle, trumporhillary, lastlocation, pagerank, numtweets
1508, 15537302, taniel, 7, None, 4.13796760803e-05, 24.0
1509, 20094105, delrayser, 1, Virginia, 1.5352595838e-05, 3.0
1510, 13102242, brianyoung, 7, Washington DC, 8.11964528756e-06, 5.0
1511, 15463671, samsteinhp, 3, Washington DC, 5.68771937976e-05, 25.0
1512, 2211081, phillipanderson, 7, New York, 1.89572181558e-05, 1.0
1513, 222985500, mikeconrad1, 5, None, 1.65649237295e-05, 2.0
1514, 10229062, drewcourt, 1, Washington DC, 1.84676931115e-05, 1.0
1515, 161752401, michaelshure, 5, None, 2.99733898764e-05, 1.0
1516, 23954775, rudepundit, 2, None, 4.06630464223e-05, 16.0
1517, 250492272, igorbobic, 3, Washington DC, 3.48100669311e-05, 40.0
1518, 24642944, mjwyman, 7, Washington, 2.5279364438e-06, 1.0
1519, 264928711, szorowitz, 1, None, 2.5279364438e-06, 1.0
1520, 7848212, danielmintz, 3, None, 1.89976254298e-05, 2.0
1521, 22222325, andycobb, 3, California, 3.67850640889e-05, 1.0
1522, 211785295, kailijoy, 3, Washington DC, 3.02380143748e-05, 14.0
1523, 19785310, desmoinesdem, 2, Iowa, 4.72856438107e-05, 9.0
1524, 34643610, ericboehlert, 7, None, 4.40912358763e-05, 10.0
1525, 224079521, trevortimm, 4, California, 5.03888543945e-05, 1.0
1526, 186501062, grudging1, 7, None, 5.07337982842e-06, 16.0
1527, 19803085, urquwill, 7, Washington DC, 1.45570433673e-05, 1.0
1528, 14326865, fbihop, 7, New Mexico, 2.23603926011e-05, 3.0
1529, 23543520, kweidleman, 1, Washington DC, 3.13291566991e-05, 1.0
1530, 249823533, joshwarrun, 5, None, 4.60526232493e-06, 4.0
1531, 721141562, jesse_brodkin, 1, New Jersey, 2.5279364438e-06, 1.0
1532, 3430472675, irreverentduo, 4, Colorado, 1.48564084377e-05, 3.0
1533, 48797538, paulwaldman1, 0, Washington DC, 2.0842866461e-05, 5.0
1534, 14389102, socratic, 1, Florida, 3.14774046028e-05, 8.0
1535, 342304624, ptodd62, 7, Washington, 1.12413588477e-05, 2.0
1536, 7864222, ddayen, 5, California, 6.07194315495e-05, 3.0
1537, 46096328, cskendrick, 7, North Carolina, 1.85883999567e-05, 3.0
1538, 65257429, fvdlfvdl, 1, None, 3.06717622737e-05, 7.0
1539, 15757306, johnamato, 3, California, 3.14176147266e-05, 6.0
1540, 15742946, cruickshank, 2, None, 2.81147778541e-05, 6.0
1541, 23365626, tbogg, 3, None, 3.99008701407e-05, 2.0
1542, 258025056, roarkhoward_, 7, None, 9.04202195095e-05, 9.0
1543, 210083889, forgottorun, 7, Massachusetts, 1.82469483278e-05, 1.0
1544, 22036532, patrckm, 0, Michigan, 8.54628096494e-06, 2.0
1545, 714708791967760386, vexed_american, 0, Maine, 2.18963523942e-05, 2.0
1546, 861667687, andyhallenbeck, 0, Texas, 1.37715728329e-05, 1.0
1547, 272192505, franzthepest, 0, None, 2.9824671059e-06, 1.0
1548, 30690115, helmutgoebbels_, 0, None, 1.33842738617e-05, 1.0
1549, 14844959, richardhund, 0, New York, 1.29189124122e-05, 8.0
1550, 574137436, servus_eius, 7, None, 1.89030171592e-05, 1.0
1551, 746088922392911872, wnteiwaz, 2, None, 7.82919125268e-06, 1.0
1552, 161842656, thescoop8, 7, Texas, 2.81559293246e-05, 4.0
1553, 340551401, cynthiawilliam6, 0, Mississippi, 4.81222152679e-06, 1.0
1554, 4647200739, coleoptera32, 0, None, 2.9824671059e-06, 1.0
1555, 714622006407335936, jiargga, 0, Florida, 2.9824671059e-06, 1.0
1556, 761365801362345984, corneliusrye, 7, None, 3.80750134669e-06, 12.0
1557, 713792594141118464, lnkribbon_, 7, None, 8.37696919006e-06, 1.0
1558, 1973546828, mr_nfl_, 0, None, 6.55843511963e-06, 2.0
1559, 193310810, jmuser16, 0, Texas, 1.15970422115e-05, 3.0
1560, 21155999, satelliteofluv, 0, None, 6.00885690194e-06, 2.0
1561, 749374317054533633, jasnfultn, 7, Georgia, 8.78299849015e-06, 1.0
1562, 710579867893506052, 2000risen, 0, None, 5.36540418039e-06, 9.0
1563, 1434194372, rayricecake, 0, None, 3.1907589002e-05, 1.0
1564, 713377689743335424, kansei13kansei, 0, None, 2.9824671059e-06, 1.0
1565, 741410386860199941, milocodyo4, 7, None, 1.16058725763e-05, 1.0
1566, 1526592390, ninogambinojr, 0, None, 2.9824671059e-06, 6.0
1567, 562398035, no_cod_chimp, 7, None, 9.77022857177e-06, 3.0
1568, 421606895, edgarsancen, 7, Illinois, 5.00988521853e-06, 2.0
1569, 628681061, sandboxvet1, 7, None, 2.06237804112e-05, 1.0
1570, 17032297, themuffinmaster, 7, None, 7.86862440317e-06, 3.0
1571, 444095207, gpalmer_32, 0, None, 2.9824671059e-06, 1.0
1572, 461937403, eddy1129, 0, Texas, 1.19471472081e-05, 1.0
1573, 3340114851, frances_e, 0, None, 8.69640566584e-06, 1.0
1574, 728645222125608960, theohsofabulous, 3, Georgia, 2.2417666737e-05, 2.0
1575, 741393440856903681, rickandkim30yrs, 7, None, 7.94023114902e-06, 7.0
1576, 2811559556, whydoesdadhitme, 7, California, 2.9824671059e-06, 3.0
1577, 4270724112, 4n6shrink, 7, None, 8.98465108949e-05, 2.0
1578, 2778837504, auntiemargot, 1, California, 9.32340889962e-06, 1.0
1579, 702298410611662848, roughdraft360, 1, California, 2.03618272853e-05, 2.0
1580, 16163716, baad_kittee, 1, California, 6.96655113956e-06, 1.0
1581, 704060092065423361, dem4hillary, 1, Connecticut, 3.19431309415e-05, 49.0
1582, 2686640648, randyrenstrom, 7, Iowa, 6.83976298918e-05, 2.0
1583, 429914633, bk_pitt, 1, New York, 3.76429840483e-05, 47.0
1584, 3969575306, llama_chameleon, 7, Texas, 1.69912137829e-05, 5.0
1585, 187194328, mercedesmb9, 7, New York, 3.2213592804e-06, 1.0
1586, 755852694, alfieinrealtime, 1, California, 3.43761366281e-05, 27.0
1587, 237499671, laura19191, 1, Washington, 3.2213592804e-06, 17.0
1588, 389144089, kate_goldsmith, 1, None, 1.55817891723e-05, 3.0
1589, 49444636, jamesrusso2d3d, 7, New York, 1.12411742986e-05, 4.0
1590, 17472418, josecanyousee, 5, New York, 3.81011148628e-05, 4.0
1591, 703974408461881344, emsprater1, 1, Florida, 1.82177331151e-05, 19.0
1592, 50175653, dsprada, 0, Missouri, 7.04234250588e-06, 3.0
1593, 933725994, alaskamaeve, 7, Alaska, 9.8447219689e-06, 1.0
1594, 322756085, rajalowe, 7, Virginia, 3.2213592804e-06, 3.0
1595, 4237973294, crazytownfaux, 7, California, 1.34308869391e-05, 7.0
1596, 764326320, mhc1211, 1, New York, 7.1860497581e-06, 3.0
1597, 216669640, mrtamhas, 3, Texas, 8.45247538212e-06, 2.0
1598, 44844722, onepiano, 3, None, 6.34594066231e-06, 1.0
1599, 237593267, nannie2my5, 3, None, 2.38227082527e-05, 14.0
1600, 1026679093, christiebarbie8, 1, None, 1.81900778615e-05, 7.0
1601, 131911419, merbatron, 7, California, 3.2213592804e-06, 1.0
1602, 328657595, boomer4hillary, 1, Colorado, 2.62729022664e-05, 7.0
1603, 1265898421, indykatie1955, 3, Indiana, 2.76431709347e-05, 9.0
1604, 16671425, cathytx, 3, None, 1.41616452069e-05, 4.0
1605, 294266436, kevin4hrc16, 3, Illinois, 5.72309131031e-06, 4.0
1606, 30868678, dannyji, 1, New York, 3.2213592804e-06, 1.0
1607, 2895190735, jimgoodluck, 1, Ohio, 3.04980292415e-05, 5.0
1608, 122740822, dogbonestudio, 1, Alabama, 1.44151635241e-05, 5.0
1609, 32731611, gloru_09, 1, None, 8.86149135916e-06, 1.0
1610, 1546267874, plantsmantx, 7, None, 7.15078406844e-06, 5.0
1611, 783591013, oehigie, 7, Illinois, 3.2213592804e-06, 8.0
1612, 887578087, tuesjay, 3, Ohio, 3.2213592804e-06, 1.0
1613, 206416521, kings_secret, 7, None, 5.26698045312e-06, 2.0
1614, 16980455, collinfisher, 1, California, 3.36811040185e-05, 3.0
1615, 16595695, mirpinero, 1, None, 1.58578855337e-05, 3.0
1616, 23241717, gillbates575, 1, None, 1.51208961468e-05, 1.0
1617, 532910760, rlm712, 1, None, 1.41897151233e-05, 4.0
1618, 16842538, france42, 5, New York, 5.33340432933e-06, 3.0
1619, 1041950718, morganvids, 3, California, 7.18042439051e-06, 4.0
1620, 807906535, dot0613, 1, None, 8.35039119134e-06, 1.0
1621, 51247627, aaronwagner_, 7, Wisconsin, 1.7750243398e-05, 2.0
1622, 242557507, thorrison, 7, Florida, 1.92131454366e-05, 3.0
1623, 1610993244, rightsidebelle, 3, None, 3.97406690276e-05, 2.0
1624, 2935489123, peterjhasson, 4, Texas, 3.48941242632e-05, 1.0
1625, 79023814, siteroi, 7, Georgia, 2.98427086324e-05, 12.0
1626, 4509306615, heatstreet, 7, New York, 2.60189141705e-05, 10.0
1627, 67790595, presjpolk, 7, Virginia, 1.82512035465e-05, 23.0
1628, 127517445, thejeremychoate, 0, Georgia, 3.38267864135e-05, 2.0
1629, 4569690923, resurgent, 7, Georgia, 2.42674465156e-05, 28.0
1630, 2906412847, nfraehlich, 7, Iowa, 1.70404929845e-05, 2.0
1631, 3288045372, abwriter22, 7, None, 2.72042135035e-05, 8.0
1632, 166401351, lopezcantera, 7, Florida, 3.10799323905e-05, 1.0
1633, 2224079705, cabot_phillips, 0, Washington DC, 2.71474024473e-05, 2.0
1634, 178466143, dtn44, 7, Texas, 6.55864958187e-06, 6.0
1635, 41393016, aobrien7, 0, Florida, 1.56391728808e-05, 1.0
1636, 15816098, evansiegfried, 7, New York, 3.11074868417e-05, 8.0
1637, 844401067, kgscanlon, 7, Washington DC, 2.00742225381e-05, 1.0
1638, 116107696, cafazza, 0, Colorado, 8.77928644526e-06, 2.0
1639, 21878732, whignewtons, 7, Washington DC, 2.61499110896e-05, 3.0
1640, 69071310, jacigreggs, 7, Oklahoma, 2.45295525852e-05, 3.0
1641, 321082871, cheathwftv, 3, Florida, 1.05614582464e-05, 6.0
1642, 16017475, natesilver538, 0, New York, 7.86313535381e-05, 3.0
1643, 33400961, texasinafrica, 7, Maine, 2.22717009504e-05, 1.0
1644, 44134773, stevekornacki, 3, New York, 7.28230443549e-05, 1.0
1645, 14856406, iolantherosa, 1, None, 4.86987343897e-06, 3.0
1646, 18821418, dave_dial, 1, Michigan, 1.11720827214e-05, 1.0
1647, 122452289, dailytrix, 3, None, 3.80919899632e-05, 6.0
1648, 604940737, heerjeet, 2, None, 7.23970272956e-05, 31.0
1649, 195873246, garylegum, 3, None, 3.23080881606e-05, 4.0
1650, 19028476, asiangrrlmn, 7, None, 4.14599030049e-05, 4.0
1651, 345455112, smartypants60, 1, None, 2.83352182913e-05, 3.0
1652, 23968266, andrewgatto, 7, Pennsylvania, 9.27767237487e-06, 3.0
1653, 374676084, lynn_henning, 7, None, 1.31531964555e-05, 1.0
1654, 211190389, mdliberaldude, 7, New York, 1.15639948805e-05, 2.0
1655, 109974187, zachwahls, 5, New Jersey, 3.55705103581e-05, 4.0
1656, 91437821, zandarvts, 1, Ohio, 2.50492890936e-05, 4.0
1657, 35848987, jonlipe, 5, Washington DC, 5.69770287768e-06, 5.0
1658, 55300928, johndeeth, 3, Iowa, 1.98963230349e-05, 2.0
1659, 235635527, helitzur, 7, Maryland, 2.50171494869e-05, 3.0
1660, 148986929, tvhilton, 1, California, 2.58628533801e-05, 4.0
1661, 2329467967, thusbloggeda, 1, None, 2.78934916127e-05, 4.0
1662, 16317580, brianhurn, 7, None, 2.54966711606e-06, 12.0
1663, 20606095, jeffsmithmo, 7, New York, 4.56013828565e-05, 2.0
1664, 1049306268, politicswolf, 7, North Carolina, 2.33221100158e-05, 8.0
1665, 19551416, billiecat, 1, None, 2.54966711606e-06, 1.0
1666, 369278149, elizabethdrewoh, 3, Washington DC, 3.02913123417e-05, 7.0
1667, 223904974, rauchway, 7, California, 4.54536608677e-05, 6.0
1668, 120184055, brandondillon75, 3, None, 1.30513276056e-05, 1.0
1669, 21613853, wyethwire, 3, None, 1.55763188658e-05, 1.0
1670, 44651829, anzaloneliszt, 1, Washington DC, 1.25803600634e-05, 2.0
1671, 420148534, md_connolly, 7, Washington DC, 1.77190340554e-05, 1.0
1672, 139738464, mj_lee, 3, New York, 3.48901582496e-05, 6.0
1673, 129844636, nanaslugdiva, 1, None, 7.04039366484e-06, 1.0
1674, 228163120, alexhazanov, 1, Pennsylvania, 5.48169716582e-06, 4.0
1675, 430741049, massimofaggioli, 7, None, 1.42786415047e-05, 1.0
1676, 16723534, dccyclone, 1, Virginia, 2.72085155915e-05, 13.0
1677, 58527394, jensalan, 3, Washington DC, 2.08001462554e-05, 5.0
1678, 22873033, democraticluntz, 4, Maryland, 1.59886422892e-05, 4.0
1679, 41811641, aexia, 7, Washington DC, 7.13360477909e-06, 2.0
1680, 5520672, natthedem, 7, None, 1.78693760964e-05, 2.0
1681, 214206294, jm_ashby, 1, Ohio, 2.97161527491e-05, 16.0
1682, 1912681, holden, 7, Washington, 6.03543850082e-06, 1.0
1683, 180058006, pcalith, 1, Massachusetts, 3.39922931154e-05, 13.0
1684, 46667731, jamescdownie, 5, Washington DC, 2.37219025e-05, 3.0
1685, 72892399, darthstar99, 2, None, 1.27531074246e-05, 3.0
1686, 20733972, reince, 0, None, 2.62924391504e-05, 1.0
1687, 22315241, mugger1955, 7, Maryland, 3.96614155629e-05, 6.0
1688, 21619519, joenbc, 4, Connecticut, 4.0310238718e-05, 5.0
1689, 88048448, holmesjosh, 3, Washington DC, 2.94460474487e-05, 1.0
1690, 481676119, josephcurl, 3, None, 2.52229040018e-05, 6.0
1691, 1383097530, jasonrileywsj, 7, None, 3.18068191354e-05, 8.0
1692, 44401911, larry_kudlow, 0, None, 2.63769277391e-05, 14.0
1693, 113047940, jebbush, 0, Florida, 1.42917964047e-05, 1.0
1694, 28812827, prairiepundit, 7, None, 3.4032941864e-06, 11.0
1695, 53650979, josephashbyshow, 7, Kansas, 4.5885972253e-06, 1.0
1696, 1329874646, foxnewspoll, 7, New York, 2.23904995101e-05, 1.0
1697, 62031929, heymiller, 7, None, 2.41597366513e-05, 1.0
1698, 37972057, worldofstu, 7, Texas, 2.27515815104e-05, 4.0
1699, 303450265, dbcarter62, 0, None, 3.32297673661e-06, 2.0
1700, 21768766, jonathanweisman, 3, Washington DC, 4.17509376952e-05, 10.0
1701, 50044510, medvedshow, 3, None, 1.46589750233e-05, 3.0
1702, 50769180, ingrahamangle, 3, Washington DC, 3.3601498899e-05, 16.0
1703, 259943801, stevechapman13, 3, None, 3.9734428098e-05, 4.0
1704, 12513472, cracked, 2, None, 2.08373698492e-05, 1.0
1705, 190377885, tobincommentary, 7, None, 2.8673075952e-05, 12.0
1706, 23621827, davidnakamura, 3, Washington DC, 3.47969562473e-05, 3.0
1707, 83374478, saletan, 7, Washington DC, 3.41491120844e-05, 16.0
1708, 16666909, laurenashburn, 3, Washington DC, 1.27946085947e-05, 20.0
1709, 159904799, modeledbehavior, 0, None, 3.07722229017e-05, 14.0
1710, 22033805, timjgraham, 7, Virginia, 3.8807638726e-05, 7.0
1711, 35304791, razibkhan, 7, Texas, 3.62955693919e-05, 1.0
1712, 17454769, glennbeck, 7, None, 1.77063343871e-05, 8.0
1713, 211031794, notjessewalker, 7, Maryland, 5.49349881075e-05, 2.0
1714, 135108504, williamjbennett, 7, Virginia, 1.58428271266e-05, 1.0
1715, 65493023, sarahpalinusa, 7, Alaska, 2.13964762454e-05, 1.0
1716, 49518781, philipilevy, 7, Illinois, 1.88513932066e-05, 1.0
1717, 21600922, richgalen, 7, Washington DC, 1.72000510853e-05, 1.0
1718, 65502117, pounderfile, 7, Washington DC, 2.62053419433e-05, 2.0
1719, 20776147, seanspicer, 3, None, 5.11259746731e-05, 3.0
1720, 19881465, johnnydollar01, 0, None, 2.8366848913e-05, 3.0
1721, 287792713, lmandrakejr, 7, Illinois, 1.20136360352e-05, 3.0
1722, 21924469, jkheilman, 7, Washington DC, 2.27759242529e-06, 1.0
1723, 51429353, danielpipes, 7, None, 2.26637240703e-05, 1.0
1724, 2959702121, cooterthug, 7, None, 3.65825745974e-05, 1.0
1725, 2974998683, buhzib, 0, None, 9.93393745129e-06, 1.0
1726, 739811325078016000, ctrlorcbrand, 7, None, 1.12423561865e-05, 1.0
1727, 753397006819856384, mrholmesbakerst, 7, None, 1.86407972169e-05, 9.0
1728, 109758899, georgelewkcor, 0, Ohio, 7.1643844746e-06, 1.0
1729, 626729474, silverspurdo, 0, None, 1.99197302563e-05, 1.0
1730, 1918188228, thecodinecowboy, 0, South Carolina, 9.55719253744e-06, 1.0
1731, 4164774614, fuckcrunchyroll, 7, None, 1.46296471577e-05, 2.0
1732, 712064934318739456, maximumoverhonk, 7, None, 3.03133951111e-05, 2.0
1733, 2716396488, hbdnrx, 7, None, 4.4648920604e-05, 16.0
1734, 706580293361111040, megacolumbine64, 0, None, 7.91151923862e-06, 1.0
1735, 421657756, zemblanking, 7, None, 1.35656185957e-05, 3.0
1736, 702150083727339520, mrb_rides_again, 0, None, 4.25281502654e-05, 9.0
1737, 558238941, trailduster6bt, 7, Florida, 6.06055404103e-06, 1.0
1738, 3222564197, menaquinone4, 0, None, 3.65589682395e-05, 1.0
1739, 15709577, mrmcdaniel, 0, Oklahoma, 1.31908167821e-05, 3.0
1740, 4100017613, chateauemissary, 0, None, 3.11051091352e-05, 7.0
1741, 3001945755, apexcybertwat, 7, None, 3.31202088771e-05, 1.0
1742, 732878404371030016, smuggiestloli, 0, None, 1.32299645081e-05, 1.0
1743, 41909971, paxdickinson, 0, None, 5.10897148525e-05, 6.0
1744, 1742804707, yannimayhem, 7, None, 1.97325714771e-05, 1.0
1745, 72931184, drdavidduke, 3, Louisiana, 1.84836201746e-05, 23.0
1746, 3527384956, flame_of_europa, 0, None, 3.37848363474e-05, 2.0
1747, 4810624014, mighty_cucks, 0, None, 1.43989403591e-05, 2.0
1748, 137525850, amphabio, 0, None, 2.31071141727e-06, 1.0
1749, 729776730597167110, diditriggeryou, 0, None, 2.59275348012e-05, 3.0
1750, 757317851866857473, fashwave, 7, None, 1.35824787238e-05, 1.0
1751, 336059235, firemonkuu, 3, None, 1.03452260293e-05, 7.0
1752, 3168266341, frostydume, 7, None, 8.36579078381e-06, 1.0
1753, 1395952747, rpgendboss, 0, New Jersey, 8.97160769459e-06, 8.0
1754, 739455190668087296, mountmint, 2, None, 1.40008811369e-05, 1.0
1755, 719250543512850433, looneyloppy, 0, None, 1.12045774523e-05, 2.0
1756, 727843496, jack_rayner_iii, 7, None, 7.94836750574e-06, 1.0
1757, 25927878, jaredbrickey, 0, Tennessee, 1.64997829275e-05, 1.0
1758, 2770741455, brassmaiden, 0, None, 3.44829814943e-05, 2.0
1759, 3297715413, rybaia_prime, 7, None, 1.08749321998e-05, 1.0
1760, 584180446, zombie_moth, 0, None, 1.85602492283e-05, 2.0
1761, 1631235295, pallidmaskking, 7, None, 1.34455002635e-05, 1.0
1762, 3171243505, lizhomu, 0, California, 1.99500386777e-05, 4.0
1763, 1574161698, slalom_jones, 7, None, 1.04414840826e-05, 1.0
1764, 14669097, zengar, 0, None, 2.11713192067e-05, 1.0
1765, 129046320, mister_greis, 7, None, 3.43873512316e-05, 2.0
1766, 2939676215, imurrival69, 0, None, 2.25944777069e-05, 1.0
1767, 315304273, thebitstick, 0, Illinois, 1.4900137926e-05, 1.0
1768, 2793334104, anicememer, 0, None, 1.73917398577e-05, 3.0
1769, 2793292127, basicdeer, 0, None, 1.50325453446e-05, 3.0
1770, 2772025208, dudewithnoid, 7, New York, 2.4042169317e-05, 2.0
1771, 720960063213580288, solebrotherkab, 0, None, 1.01995225571e-05, 1.0
1772, 258398208, 77fps, 7, California, 2.95158915026e-05, 1.0
1773, 2284303260, spliced_, 0, None, 1.47838376306e-05, 2.0
1774, 2932741558, fliesineyes, 7, None, 1.82524850642e-05, 1.0
1775, 2402473400, sissybethany, 7, Texas, 2.40661694222e-05, 1.0
1776, 3508113853, camjewton, 0, None, 9.8448647793e-06, 1.0
1777, 2598647238, detinspector, 0, None, 4.0827556864e-05, 4.0
1778, 1326377293, thot_crime, 7, None, 3.83025382196e-05, 1.0
1779, 2299291615, jjthegamerguy, 7, None, 2.31071141727e-06, 1.0
1780, 2868384747, leniwodring, 7, California, 1.50135657701e-05, 1.0
1781, 483329015, expatriot32, 7, None, 1.47148724376e-05, 3.0
1782, 3304545786, enjenovix, 7, None, 3.24440897938e-05, 1.0
1783, 2526561279, doxithedutchman, 0, None, 3.95494747218e-06, 1.0
1784, 16259141, ian_wright, 7, None, 1.07258484467e-05, 1.0
1785, 331120729, danaschwartzzz, 1, New York, 5.66318736795e-05, 12.0
1786, 44279901, onlxn, 3, California, 1.29022188211e-05, 43.0
1787, 761975, mathowie, 7, Oregon, 5.39094544252e-05, 1.0
1788, 373708936, fun_beard, 0, None, 2.59730999984e-05, 1.0
1789, 55422474, mariyaalexander, 7, California, 6.1367611484e-05, 3.0
1790, 165511377, andyrichter, 1, California, 3.71215521866e-05, 1.0
1791, 395127040, jhonrules, 7, Louisiana, 4.00118324887e-05, 1.0
1792, 20214214, sammontgomery, 1, None, 2.00352639422e-05, 2.0
1793, 21985583, johnfreiler, 7, None, 2.57640459358e-05, 1.0
1794, 68534586, lawbsterfest, 7, None, 1.92378484586e-05, 2.0
1795, 47569242, mrbigfists, 7, California, 2.37441400264e-05, 1.0
1796, 2426, monteiro, 1, None, 3.68684152657e-05, 9.0
1797, 21035409, michaelianblack, 7, None, 3.841378655e-05, 5.0
1798, 14094741, someecards, 7, New York, 2.47092414356e-05, 8.0
1799, 224180296, raju, 1, New York, 2.00371693779e-05, 11.0
1800, 34986425, lafix, 0, Florida, 3.67336803804e-05, 1.0
1801, 25893353, theauthorguy, 7, California, 1.0676955238e-05, 2.0
1802, 765030906, wookieonunicorn, 2, California, 3.01759587022e-05, 1.0
1803, 58031243, markarkleiman, 5, New York, 1.92001764623e-05, 2.0
1804, 103920270, mralancooper, 7, California, 1.78190889727e-05, 1.0
1805, 433439383, kashanacauley, 7, New York, 3.37595726302e-05, 1.0
1806, 21619486, g33kgurrl, 7, None, 3.80405564927e-06, 1.0
1807, 3384912719, andrewlseidel, 7, None, 1.24805534268e-05, 4.0
1808, 22858576, davio1962, 7, New York, 1.63733980757e-05, 1.0
1809, 259439466, ishtarmovie, 7, None, 9.63161725157e-06, 1.0
1810, 358194070, laser_cat, 5, None, 2.37131434953e-05, 1.0
1811, 26917714, heathermatarazz, 5, None, 2.57967586366e-05, 1.0
1812, 22856697, alliegoertz, 7, None, 3.72755102529e-05, 1.0
1813, 140579875, shanehasabeard, 7, Texas, 2.86482987732e-05, 1.0
1814, 66061496, danielrcarrillo, 7, Tennessee, 2.73148415897e-05, 1.0
1815, 1541221333, cornonthegoblin, 7, Texas, 2.83407396142e-05, 1.0
1816, 129612906, nickamadeus, 7, New York, 3.43714711513e-05, 2.0
1817, 341218443, annewheaton, 2, California, 1.96021581557e-05, 4.0
1818, 14335160, halvorson, 7, Minnesota, 9.47792764969e-06, 1.0
1819, 248540363, sortabad, 7, California, 3.45547546054e-05, 1.0
1820, 170200275, cleverdud, 7, None, 9.6769626874e-06, 1.0
1821, 372563164, rmayemsinger, 7, None, 2.48636574877e-05, 2.0
1822, 5203191, brilliantorange, 7, None, 2.31510557997e-05, 2.0
1823, 25423097, dschnoeb, 0, New York, 2.15479781305e-05, 1.0
1824, 1183041, wilw, 7, California, 4.60838661072e-06, 1.0
1825, 6210882, thebosha, 2, None, 3.9979880875e-05, 2.0
1826, 1179613418, mrbenwexler, 7, None, 1.93293470068e-05, 2.0
1827, 14282153, bonisteel, 7, None, 2.14019607383e-05, 1.0
1828, 14056917, sonia__harris, 7, California, 9.4894578783e-06, 1.0
1829, 21100021, antdipalma, 4, Rhode Island, 1.35319795368e-05, 2.0
1830, 52022804, rehydraters, 7, Illinois, 1.09164492682e-05, 2.0
1831, 36092166, warrenholstein, 0, New York, 4.27059097023e-05, 9.0
1832, 123905976, fattmernandez, 7, Florida, 3.99824818138e-05, 1.0
1833, 108140114, technicallyron, 7, None, 9.17354161709e-06, 1.0
1834, 140283544, brotherwags, 7, California, 2.68922772759e-05, 1.0
1835, 42665626, tabathasouthey, 1, None, 4.58442352405e-05, 5.0
1836, 21997211, blobert, 4, None, 1.85654933429e-05, 28.0
1837, 14012072, girlvanized, 7, Massachusetts, 1.34427092499e-05, 1.0
1838, 377747200, undrstoodgenius, 7, None, 3.47786565978e-06, 2.0
1839, 22080646, dannyzuker, 1, California, 3.61078957774e-05, 1.0
1840, 17090337, dietredbull, 7, New York, 1.82111087644e-05, 2.0
1841, 149249831, ohnoshetwitnt, 7, None, 8.1426750141e-05, 11.0
1842, 28333369, davelozo, 7, New Jersey, 1.37081079415e-05, 1.0
1843, 2205534041, diane_7a, 0, None, 2.05146690947e-05, 7.0
1844, 217294690, desijed, 1, California, 5.08601244146e-05, 1.0
1845, 115943336, flyoverjoel, 7, Minnesota, 2.94135643963e-05, 2.0
1846, 292816822, 13spencer, 7, California, 3.85132660946e-05, 3.0
1847, 66768858, emmaroller, 3, None, 6.5136056276e-05, 3.0
1848, 734185690804555780, pietrogasti, 7, None, 1.14870240644e-05, 23.0
1849, 1375611350, beatnik1128, 0, North Carolina, 4.4197467887e-06, 5.0
1850, 2600162312, dayroncore, 7, None, 2.56168572349e-06, 1.0
1851, 4743091372, wandaneubstein, 4, None, 1.57115027317e-05, 2.0
1852, 3845611534, jupiter_attic, 0, None, 1.4676194362e-05, 3.0
1853, 1005442969, ttunyi, 7, None, 8.06805892704e-06, 3.0
1854, 1367123612, jacobmeach, 0, None, 7.64001035259e-06, 6.0
1855, 78975358, agua61, 0, None, 2.08947152072e-05, 8.0
1856, 51296546, eskaia, 0, None, 2.56168572349e-06, 2.0
1857, 703001594007130112, sikhsfortrump, 0, None, 4.03615440439e-05, 18.0
1858, 3308254063, cannoli_joe, 0, Colorado, 2.3264439329e-05, 8.0
1859, 3246663837, timehascome1, 0, None, 4.49425681737e-06, 4.0
1860, 702729262927912960, meatscales, 3, None, 7.36863957816e-06, 68.0
1861, 306270643, riddle_reg, 0, Georgia, 8.06013947726e-06, 3.0
1862, 1255836218, surtmjollnir, 0, None, 1.12353656845e-05, 1.0
1863, 2505222847, christw1tterman, 0, None, 2.20138223143e-05, 2.0
1864, 3145125312, scallywagger01, 3, None, 9.95921308931e-06, 7.0
1865, 2437571275, highplainsrover, 0, None, 5.95785573408e-06, 1.0
1866, 723545296794357761, hirschmanngus, 0, Texas, 1.48662501125e-05, 1.0
1867, 858919249, havikgrayla, 0, None, 2.56168572349e-06, 6.0
1868, 2998226062, elegantharridan, 0, None, 8.11451723277e-06, 1.0
1869, 23044054, scarlett1214, 0, None, 8.25528608325e-06, 2.0
1870, 2681000676, roguedragonx17, 7, Colorado, 1.14786336205e-05, 1.0
1871, 4257601754, feronialevia, 0, Colorado, 2.12685430195e-05, 5.0
1872, 41598175, nes709, 2, None, 1.37139341738e-05, 13.0
1873, 3308049380, draugluinswrath, 0, None, 1.1349932176e-05, 2.0
1874, 58878289, kalger96, 0, None, 4.8721507734e-06, 1.0
1875, 4635474421, chuckr45690581, 5, None, 6.76497668847e-06, 8.0
1876, 561643604, sublyminal121, 0, Virginia, 6.55764571296e-06, 5.0
1877, 1655640895, __elduderino__, 0, None, 8.01715068676e-06, 6.0
1878, 471562878, stdruckenmiller, 7, Ohio, 2.06631135562e-05, 1.0
1879, 3029498212, bendykoval, 7, None, 8.40440192576e-05, 8.0
1880, 23542279, _sunfloweremoji, 2, New Jersey, 2.15409748847e-05, 4.0
